FundManagerID,Funmager,DegreeID,Degree,UniversityID,University,Major,MajorChara
30379284,李炳智,2,硕士研究生,10143861,上海财经大学,N/A,
30703320,孙志刚,2,硕士研究生,10143861,上海财经大学,金融学,5
3E+19,黄玥,2,硕士研究生,10229079,兰州大学,N/A,
3E+19,杨德龙,1,博士研究生,10396124,日内瓦大学,N/A,
30703322,杨雷,2,硕士研究生,,N/A,金融学,5
30703321,何康,2,硕士研究生,10149414,复旦大学,国际商务,3
30703549,叶培培,2,硕士研究生,,N/A,N/A,
30703547,孙健彬,2,硕士研究生,10143851,清华大学,经济学,5
30703546,陈鑫,2,硕士研究生,,N/A,N/A,
30703545,黄昭人,2,硕士研究生,,N/A,N/A,
30703313,郭志腾,2,硕士研究生,10143850,北京大学,金融,5
30658388,欧阳娟,1,博士研究生,,N/A,理学,1
30703579,李力然,2,硕士研究生,10389141,格拉斯哥大学,财务预测与投资学,4
30703548,武苇杭,2,硕士研究生,,N/A,统计学,1
30703550,张飞,2,硕士研究生,,N/A,金融,5
30703659,孙泽宇,2,硕士研究生,,N/A,N/A,
30703801,翁欣,2,硕士研究生,10108675,哥伦比亚大学,金融数学,5
30703798,谷青春,2,硕士研究生,,N/A,N/A,
30561044,夏宜冰,2,硕士研究生,,N/A,应用金融学,5
30703544,曹世宇,2,硕士研究生,,N/A,应用统计,1
30703884,刘敏,2,硕士研究生,10149414,复旦大学,N/A,
30703883,张鹏坤,2,硕士研究生,10226507,上海交通大学,N/A,
30703882,王欣慰,2,硕士研究生,10385922,悉尼大学,N/A,
30703875,潘媛,2,硕士研究生,10143850,北京大学,传播学,7
30703800,钦振浩,2,硕士研究生,10385759,澳大利亚麦考瑞大学,金融学,5
30704037,邹天培,3,本科,10143850,北京大学,法学,7
30704037,邹天培,3,本科,10143850,北京大学,经济学,5
30704037,邹天培,2,硕士研究生,10143850,北京大学,管理学,6
30704037,邹天培,2,硕士研究生,10238976,香港大学,金融学,5
30704039,陈楷月,2,硕士研究生,,N/A,N/A,
30704040,孟清扬,1,博士研究生,,N/A,N/A,
3E+19,林景艺,2,硕士研究生,10143850,北京大学,管理学,6
3E+19,林景艺,2,硕士研究生,10143850,北京大学,理学,1
30673596,冯玺祥,2,硕士研究生,10143850,北京大学,微电子学,1
30704038,周天,2,硕士研究生,,N/A,理学,1
30704121,宋巍巍,2,硕士研究生,,N/A,N/A,
30673596,冯玺祥,2,硕士研究生,10143850,北京大学,理学,1
30704328,李严,2,硕士研究生,10149414,复旦大学,应用统计学,1
30704451,陈亮,2,硕士研究生,,N/A,工学,1
30704462,饶于晨,2,硕士研究生,10386400,德克萨斯大学,N/A,
30704462,饶于晨,3,本科,10226518,上海外贸大学,N/A,
3E+19,叶蕊,2,硕士研究生,,N/A,金融学,5
30704582,闫阳,2,硕士研究生,,N/A,N/A,
30704583,宋玉青,2,硕士研究生,,N/A,N/A,
30704584,严堃,2,硕士研究生,,N/A,N/A,
3E+19,李涛,1,博士研究生,10226507,上海交通大学,理学,1
30327643,周昊,1,博士研究生,105239,北京有色金属研究总院,材料科学与工程,1
30704780,李庆阳,2,硕士研究生,10149381,华南理工大学,N/A,
30704930,刘伟杰,2,硕士研究生,,N/A,N/A,
30704931,吕灵卓,2,硕士研究生,,N/A,N/A,
30704957,张文静,3,本科,,N/A,N/A,
30566308,张文龙,2,硕士研究生,,N/A,工学,1
30704958,文占雅,2,硕士研究生,,N/A,N/A,
30704932,谭琳,2,硕士研究生,,N/A,N/A,
30377454,陈恒,2,硕士研究生,,N/A,应用心理,7
30704959,魏少艺,3,本科,,N/A,N/A,
30433341,冯汉杰,2,硕士研究生,,N/A,理学,1
30705031,李博航,2,硕士研究生,10143861,上海财经大学,经济学,5
30381739,WANG AO,3,本科,,N/A,商学,5
30435033,于威业,2,硕士研究生,10128393,西南财经大学,金融,5
30705086,刘旺,2,硕士研究生,10238973,香港中文大学,理学,1
30705086,刘旺,2,硕士研究生,10238973,香港中文大学,金融工程,5
30705082,李皓,2,硕士研究生,,N/A,工程,1
30705084,海洋,1,博士研究生,,N/A,N/A,
30705089,褚一凡,2,硕士研究生,,N/A,N/A,
30705081,雷冠中,2,硕士研究生,,N/A,经济学,5
30705088,黄涛,2,硕士研究生,10226510,同济大学,工学,1
30705083,崔志鹏,2,硕士研究生,,N/A,金融,5
30705163,徐平安,2,硕士研究生,,N/A,金融工程,5
30705029,李灵毓,2,硕士研究生,10143850,北京大学,微电子学与固体电子学,1
30705030,王天宜,2,硕士研究生,10226507,上海交通大学,金融学,5
30705030,王天宜,3,本科,10149414,复旦大学,工学,1
30705166,祁庆,2,硕士研究生,10149414,复旦大学,运筹学与控制论,1
30705321,张屹岩,2,硕士研究生,,N/A,理学,1
3E+19,徐辉,2,硕士研究生,,N/A,N/A,
30705320,王博瑞,2,硕士研究生,,N/A,理学,1
30705389,吴欣雨,2,硕士研究生,,N/A,N/A,
30705390,姜承操,2,硕士研究生,10143850,北京大学,金融学,5
30705390,姜承操,3,本科,10149414,复旦大学,经济学,5
30705462,孙嘉,2,硕士研究生,10236284,早稻田大学,经济学,5
30705463,尚可,1,博士研究生,,N/A,N/A,
30705461,王佐伦,2,硕士研究生,,N/A,N/A,
3E+19,管志玉,3,本科,,N/A,N/A,
3E+19,肖婵,2,硕士研究生,10149414,复旦大学,经济学,5
30705632,苏大明,2,硕士研究生,10395500,格罗宁根大学,金融学,5
30705631,张杰,2,硕士研究生,10143735,南开大学,金融,5
30705630,邵闯,2,硕士研究生,10226507,上海交通大学,工程,1
30705703,刘振中,2,硕士研究生,,N/A,N/A,
30705701,杨煜城,2,硕士研究生,10394756,约翰霍普金斯大学,理学,1
30567572,杜钧天,2,硕士研究生,10238973,香港中文大学,工商管理,3
30705802,胡健强,2,硕士研究生,10143850,北京大学,N/A,
30705629,张天乐,3,本科,10143850,北京大学,金融学,5
30705841,王家萌,2,硕士研究生,10144042,新加坡国立大学,理学,1
30705841,王家萌,3,本科,10226507,上海交通大学,工学,1
30443778,李沁,2,硕士研究生,10143850,北京大学,西方经济学,5
30620239,李理,1,博士研究生,10143851,清华大学,经济学,5
30705902,罗汇,2,硕士研究生,10229548,中央财经大学,金融学,5
30705704,王浩聿,2,硕士研究生,,N/A,经济学,5
30706187,刘欣然,2,硕士研究生,,N/A,N/A,
30705904,张展华,2,硕士研究生,,N/A,管理学,6
30706238,王方舟,2,硕士研究生,,N/A,N/A,
30706277,柳兰萱,2,硕士研究生,,N/A,N/A,
30706354,邱成岳,2,硕士研究生,,N/A,理学,1
30706355,康子冉,1,博士研究生,10123973,中国人民大学,经济学,5
30706358,李琢,2,硕士研究生,,N/A,经济学,5
30706359,李斌,2,硕士研究生,10123973,中国人民大学,金融学,5
30706412,潘水洋,1,博士研究生,10143850,北京大学,金融学,5
30706395,庞雅菁,2,硕士研究生,,N/A,金融学,5
30706491,王秀,2,硕士研究生,,N/A,N/A,
30706493,张星,2,硕士研究生,10143851,清华大学,工程,1
30706494,郑义萨,2,硕士研究生,,N/A,应用经济学,5
30706587,庞智桐,3,本科,10144025,中国科学技术大学,理学,1
30706587,庞智桐,2,硕士研究生,10229532,中国科学院大学,金融,5
30706591,何盼盼,3,本科,,N/A,N/A,
30546231,齐爱军,2,硕士研究生,10143735,南开大学,概率论与数理统计,1
30706691,柴迪伊,2,硕士研究生,,N/A,理学,1
30706796,赵明,2,硕士研究生,10224613,华东师范大学,经济学,5
30696759,李思佳,2,硕士研究生,10229041,剑桥大学,金融,5
30706901,俞玮晨,2,硕士研究生,10386671,法国雷恩商学院,国际金融,5
30706902,谢添元,2,硕士研究生,,N/A,金融,5
30706689,曹芙蓉,2,硕士研究生,10123973,中国人民大学,经济学,5
30706966,彭柏文,2,硕士研究生,,N/A,N/A,
30706967,刘帆,2,硕士研究生,10144083,吉林财经大学,会计,4
30706973,孟亦佳,2,硕士研究生,,N/A,N/A,
30706974,罗怡达,2,硕士研究生,,N/A,N/A,
3E+19,赵波,3,本科,10454423,伦敦大学皇家霍洛威学院,理学,1
3E+19,赵波,2,硕士研究生,10229098,伦敦城市大学卡斯商学院,理学,1
3E+19,赵波,1,博士研究生,10104898,中国社会科学院,经济学,5
3E+19,刘晓晨,2,硕士研究生,10387291,斯特拉斯克莱德大学,金融学,5
30360768,曹渝,3,本科,10143735,南开大学,管理学,6
30358684,左腾飞,2,硕士研究生,10143850,北京大学,企业管理学,3
30706903,方玉冰,2,硕士研究生,10149414,复旦大学,金融学,5
3E+19,王海山,3,本科,10143878,厦门大学,工学,1
3E+19,王海山,3,本科,10143878,厦门大学,经济学,5
3E+19,胡晓,2,硕士研究生,10143851,清华大学,工学,1
30548089,郑栋,2,硕士研究生,10229546,中山大学,金融学,5
30707093,李海瑞,2,硕士研究生,,N/A,工商管理,3
30707155,包佳敏,2,硕士研究生,,N/A,金融学,5
30707154,蔡尚军,1,博士研究生,10143851,清华大学,化学,1
30543511,张弘,2,硕士研究生,10226507,上海交通大学,N/A,
3E+19,严律,2,硕士研究生,10143851,清华大学,会计学,4
30707515,吕琪,2,硕士研究生,,N/A,N/A,
30707649,李俊毅,2,硕士研究生,,N/A,管理学,6
30707648,韩蕴哲,2,硕士研究生,,N/A,法律,7
3E+19,王洋,2,硕士研究生,,N/A,工学,1
30551977,王博,2,硕士研究生,10226864,中国科学院研究生院,材料学,1
30707755,王洋,2,硕士研究生,,N/A,工学,1
30707754,莫艽,2,硕士研究生,10143851,清华大学,机械制造与自动化,1
30662041,杨彬,2,硕士研究生,10143735,南开大学,工商管理,3
30383014,朱良,3,本科,10143850,北京大学,基础数学专业,1
30383014,朱良,2,硕士研究生,10241645,美国匹兹堡大学,经济学,5
30707836,汪崇阳,2,硕士研究生,10143735,南开大学,金融学,5
30707911,乔良,2,硕士研究生,,N/A,工商管理,3
30707913,曹昶,2,硕士研究生,,N/A,N/A,
30707912,李国庆,2,硕士研究生,10143851,清华大学,金融,5
30707895,程奎皓,3,本科,10226760,台湾大学,财务金融学,5
30707895,程奎皓,2,硕士研究生,10226760,台湾大学,工商管理,3
3E+19,苗宇,1,博士研究生,10149414,复旦大学,理学,1
30708035,郭欣,2,硕士研究生,10143861,上海财经大学,概率论与数理统计,1
30406145,刘谢冰,2,硕士研究生,10242727,香港城市大学,应用经济学,5
30581794,高洁,2,硕士研究生,10388475,美国旧金山大学,金融分析,5
30354644,张明烨,2,硕士研究生,10143851,清华大学,化学工程,1
3E+19,龙智浩,2,硕士研究生,,N/A,金融信息工程,5
3E+19,林帆,2,硕士研究生,104432,中国人民银行研究生部,金融学,5
30708250,王雪莹,2,硕士研究生,,N/A,N/A,
3E+19,颜彪,2,硕士研究生,10228933,哈尔滨工业大学,N/A,
30381903,吴胤希,3,本科,10143850,北京大学,经济学,5
30381903,吴胤希,2,硕士研究生,10229098,伦敦政治经济学院,理学,1
30708258,龚霄,2,硕士研究生,,N/A,N/A,
30708253,唐笑天,2,硕士研究生,10143850,北京大学,经济学,5
30360758,宋施怡,2,硕士研究生,10123973,中国人民大学,金融,5
30708259,张学明,2,硕士研究生,,N/A,N/A,
30706591,何盼盼,2,硕士研究生,,N/A,N/A,
30708307,刘曦阳,1,博士研究生,10143851,清华大学,工学,1
30680716,叶萌,2,硕士研究生,,N/A,金融学,5
30708251,施俊峰,2,硕士研究生,10241647,美国威斯康星大学麦迪逊分校,经济学,5
30708306,胡一立,2,硕士研究生,,N/A,N/A,
3E+19,李蕤宏,2,硕士研究生,10143850,北京大学,法学,7
30641162,李晴,2,硕士研究生,10226737,南京大学,管理学,6
30708255,韩超,2,硕士研究生,10143850,北京大学,金融学,5
30441829,张英,2,硕士研究生,10226507,上海交通大学,工商管理,3
30440551,花秀宁,1,博士研究生,10143851,清华大学,工学,1
30674454,黄军锋,2,硕士研究生,10143850,北京大学,"金融学,经济学",5
3E+19,刘晨,2,硕士研究生,,N/A,理学,1
30708487,张帅,1,博士研究生,,N/A,N/A,
30420398,张小郭,2,硕士研究生,10143851,清华大学,N/A,
30709066,石健行,3,本科,,N/A,金融学,5
30709067,郭益均,2,硕士研究生,10226507,上海交通大学,工商管理学,3
3E+19,翟舒,2,硕士研究生,,N/A,N/A,
30382585,易祺坤,2,硕士研究生,,N/A,N/A,
30709140,王宇,2,硕士研究生,,N/A,N/A,
30709141,罗林金,2,硕士研究生,10149414,复旦大学,金融学,5
30273418,刘嗣兴,2,硕士研究生,,N/A,世界经济学,5
30433123,刘翀,2,硕士研究生,10143861,上海财经大学,经济学,5
30266790,陈明,2,硕士研究生,,N/A,N/A,
30709355,薛晨,3,本科,,N/A,N/A,
30709494,张浩冉,3,本科,10412962,法国马赛大学,化学工程与工艺,1
30709494,张浩冉,2,硕士研究生,101135462,法国洛林大学,化学工程与工艺,1
3E+19,葛山,2,硕士研究生,10143869,武汉大学,金融学,5
30709493,黄立冬,2,硕士研究生,10226507,上海交通大学,经济学,5
30709584,俞敏超,2,硕士研究生,,N/A,管理学,6
3E+19,廖明兵,3,本科,10226507,上海交通大学,工学,1
30709581,徐文祥,2,硕士研究生,,N/A,金融学,5
30709587,浦宇佳,2,硕士研究生,10149414,复旦大学,凝聚态物理,1
30709585,王珂,1,博士研究生,,N/A,N/A,
30709582,范子铭,2,硕士研究生,,N/A,会计学,4
30709583,许一,2,硕士研究生,10386336,伯明翰大学,理学,1
30709588,邓翔,2,硕士研究生,10403018,美国克拉克大学,理学,1
30320045,陈彦辛,2,硕士研究生,10149414,复旦大学,金融学,5
30286930,丁云波,2,硕士研究生,10229379,天津大学,工学,1
30703938,凌铃,2,硕士研究生,10229548,中央财经大学,金融学,5
30703938,凌铃,3,本科,10143869,武汉大学,应用数学,1
30258467,吴钊华,2,硕士研究生,,N/A,N/A,
30244288,王雅洁,2,硕士研究生,10143953,华中科技大学,金融学,5
30709799,龚勇进,2,硕士研究生,,N/A,N/A,
30709893,包剑,2,硕士研究生,10123973,中国人民大学,金融,5
30709913,宋磊,2,硕士研究生,,N/A,N/A,
3E+19,夏彤,2,硕士研究生,,N/A,N/A,
30710009,宋佳龄,2,硕士研究生,,N/A,N/A,
30571440,张蕴文,2,硕士研究生,10241633,科廷大学,金融学,5
30382877,毕凯,3,本科,10144042,新加坡国立大学,应用数学,1
3E+19,张璐,2,硕士研究生,,N/A,N/A,
30710243,李博扬,2,硕士研究生,,N/A,工程理学,1
30710539,何文欣,1,博士研究生,10143850,北京大学,计算机科学与技术,1
30710546,王凯,2,硕士研究生,10238973,香港中文大学,经济学,5
30631133,马超,2,硕士研究生,10123973,中国人民大学,管理科学与工程,6
30264958,刘金,1,博士研究生,10226536,上海社会科学院,经济学,5
30264958,刘金,1,博士研究生,10229494,浙江大学,理论经济学,5
30382607,张汉毅,2,硕士研究生,,N/A,信息与通信工程,1
30711669,高晗,2,硕士研究生,10143861,上海财经大学,N/A,
30597014,王霄音,1,博士研究生,10229531,中国科学院上海药物研究所,药物化学,7
30260401,刘宇斌,2,硕士研究生,,N/A,N/A,
30712585,赵宇澄,2,硕士研究生,,N/A,N/A,
30712575,万晓慧,2,硕士研究生,10389168,华威大学,工商管理,3
30713452,周峥奇,2,硕士研究生,,N/A,N/A,
30713416,綦征,2,硕士研究生,,N/A,理学,1
30713415,郭画,1,博士研究生,10143851,清华大学,理学,1
30713375,刘玮明,2,硕士研究生,,N/A,金融,5
30564387,袁旭,2,硕士研究生,,N/A,N/A,
3E+19,俞善超,2,硕士研究生,,N/A,N/A,
30713417,唐博伦,2,硕士研究生,,N/A,金融数学,5
3E+19,朱剑涛,2,硕士研究生,10149414,复旦大学,理学,1
30714288,张梦珂,2,硕士研究生,10143735,南开大学,西方经济学,5
30244929,骆莹,2,硕士研究生,10226507,上海交通大学,金融学,5
30714363,李龙杰,2,硕士研究生,,N/A,N/A,
30714361,陈寒,2,硕士研究生,10226888,对外经贸大学,经济学,5
30714423,刘洋,1,博士研究生,,N/A,N/A,
30714554,阚刘瑞,2,硕士研究生,10143850,北京大学,N/A,
30616467,刘鹏飞,3,本科,10143851,清华大学,工学,1
30714419,刘晟,1,博士研究生,,N/A,化学,1
30714622,段伟兰,2,硕士研究生,10229546,中山大学,N/A,
30714362,刘先宇,2,硕士研究生,,N/A,金融,5
30714422,杨恋令,1,博士研究生,,N/A,管理科学与工程,6
30714716,陆玲玲,2,硕士研究生,10226507,上海交通大学,金融学,5
30665404,刘曼沁,2,硕士研究生,,N/A,N/A,
30261372,张锡莹,3,本科,10228796,大连理工大学,N/A,
30714778,裘明达,3,本科,10226507,上海交通大学,金融,5
30714778,裘明达,2,硕士研究生,10229103,美国麻省理工学院,金融,5
30714760,邓雅琨,2,硕士研究生,10241643,美国卡耐基梅隆大学,计算金融,5
30714880,张晋,2,硕士研究生,10229548,中央财经大学,精算学,5
3E+19,李玉刚,2,硕士研究生,10143850,北京大学,N/A,
3E+19,陈舜键,2,硕士研究生,,N/A,N/A,
30247862,高兰君,2,硕士研究生,10238981,香港科技大学,N/A,
30715024,吴刘,2,硕士研究生,,N/A,N/A,
30382087,王祥,2,硕士研究生,,N/A,N/A,
30383545,张云凯,2,硕士研究生,,N/A,金融学,5
30715178,吕鸿见,2,硕士研究生,,N/A,N/A,
30638352,任祺,2,硕士研究生,10394797,莫斯科国立罗蒙诺索夫大学,物理学,1
3E+19,孙继青,2,硕士研究生,10228718,北京科技大学,钢铁冶金,1
30714878,许浩琨,2,硕士研究生,,N/A,经济学,5
30715693,王铭扬,1,博士研究生,10224607,北京交通大学,理学,1
30715713,FANG SHENSHEN,3,本科,,N/A,N/A,
30657180,吴轶,2,硕士研究生,10143850,北京大学,理学,1
3E+19,郑毅,3,本科,,N/A,土木工程,1
30590876,区德成,2,硕士研究生,10395500,荷兰格罗宁根大学,金融学,5
30383011,张仲维,2,硕士研究生,,N/A,商学,5
30716053,史霄鸣,2,硕士研究生,,N/A,N/A,
30547622,俞佳莹,2,硕士研究生,,N/A,机械工程,1
30679392,孙振波,3,本科,10144025,中国科学技术大学,理学,1
30679392,孙振波,2,硕士研究生,10149414,复旦大学,理学,1
30717277,李瑞伟,2,硕士研究生,,N/A,N/A,
30717273,万鑫,2,硕士研究生,,N/A,N/A,
30717253,王景绰,1,博士研究生,,N/A,N/A,
30631257,史宝珖,2,硕士研究生,,N/A,N/A,
30378674,郭毅,3,本科,10226737,南京大学,物理学,1
30414873,王喆,2,硕士研究生,10224600,北京航空航天大学,金融学,5
3E+19,王怀震,2,硕士研究生,,N/A,经济学,5
3E+19,韩广哲,1,博士研究生,,N/A,经济学,5
3E+19,蔡志伟,2,硕士研究生,,N/A,计算机应用技术,1
30640625,潘李剑,2,硕士研究生,10128393,西南财经大学,金融学,5
3E+19,廖明兵,2,硕士研究生,10226507,上海交通大学安泰经济与管理学院,管理学,6
3E+19,魏凤春,1,博士研究生,10143851,清华大学,N/A,
30717993,杨显,2,硕士研究生,,N/A,N/A,
3E+19,吕磊,2,硕士研究生,,N/A,N/A,
30718755,刘明轩,2,硕士研究生,,N/A,N/A,
30718715,李航,2,硕士研究生,,N/A,N/A,
3E+19,张思韡,2,硕士研究生,10391940,美国俄亥俄大学,金融经济学,5
30718754,曹连鸽,3,本科,,N/A,N/A,
30718734,杨斯琪,2,硕士研究生,,N/A,N/A,
30390931,毛甜,3,本科,10143869,武汉大学,金融工程,5
3E+19,温琪,1,博士研究生,10144025,中国科学技术大学,金融工程,5
30718453,王峥恺,3,本科,10241635,澳大利亚维多利亚大学,会计学,4
30718753,辜玉璞,2,硕士研究生,,N/A,N/A,
30719194,吴青伟,3,本科,,N/A,N/A,
30719193,左晶,2,硕士研究生,,N/A,N/A,
30719173,张丰,2,硕士研究生,10229546,中山大学,管理学,6
30719173,张丰,3,本科,10229546,中山大学,理学,1
30719113,李家毅,2,硕士研究生,,N/A,经济学,5
30719093,袁帅,2,硕士研究生,,N/A,金融学,5
30719433,崔飞燕,2,硕士研究生,10149414,复旦大学,金融管理与金融工程,5
30586214,李德清,2,硕士研究生,10226737,南京大学,经济学,5
30719414,赵乃凡,2,硕士研究生,,N/A,金融,5
30652805,李楠,3,本科,10143735,南开大学,光信息科学与技术,6
30719634,单宽之,2,硕士研究生,,N/A,N/A,
30669535,李卿睿,2,硕士研究生,10235827,加拿大阿尔伯塔大学,财务管理,3
30669535,李卿睿,3,本科,10229302,深圳大学,金融学,5
30690311,李青华,2,硕士研究生,10241651,美国杜兰大学,金融学,5
30719633,程旺,2,硕士研究生,10143735,南开大学,西方经济学,5
30720233,张九龙,2,硕士研究生,,N/A,N/A,
30720234,朱昱汀,2,硕士研究生,,N/A,N/A,
3E+19,冯喆,2,硕士研究生,,N/A,N/A,
30720633,吴昱斌,2,硕士研究生,,N/A,工学,1
30720614,王建渗,1,博士研究生,,N/A,N/A,
30720613,郭澄,2,硕士研究生,,N/A,N/A,
30380099,金梓才,2,硕士研究生,10226507,上海交通大学,"微电子学,固体电子学",1
30721493,何嘉楠,2,硕士研究生,10143878,厦门大学,经济学,5
30721494,房乐,2,硕士研究生,,N/A,N/A,
30721453,邢少雄,2,硕士研究生,,N/A,国民经济学,5
3E+19,张轩,2,硕士研究生,10143878,厦门大学经济学院,N/A,
30720593,李磊,2,硕士研究生,10238998,上海外国语大学,国际贸易学,5
30722093,羊睿佳,2,硕士研究生,,N/A,N/A,
3E+19,刘斌,2,硕士研究生,10229494,浙江大学,N/A,
30722994,姜帆,2,硕士研究生,10149414,复旦大学,经济学,5
30722993,徐慢,2,硕士研究生,10143851,清华大学,应用经济学,5
30723013,徐翔,2,硕士研究生,10128393,西南财经大学,金融学,5
30723016,朱维缜,2,硕士研究生,10226510,同济大学,产业经济学,5
30723016,朱维缜,3,本科,10229034,暨南大学,金融学,5
30385289,谭菁,2,硕士研究生,10143850,北京大学,工商管理,3
30723014,傅芳芳,2,硕士研究生,,N/A,N/A,
30723017,单林,1,博士研究生,,N/A,N/A,
30255496,王乾,2,硕士研究生,10149414,复旦大学,金融学,5
30374961,吕功绩,2,硕士研究生,10389509,马里兰大学,商务与管理,3
30723173,李巍宇,2,硕士研究生,10236275,英国斯特灵大学,投资分析,6
30572369,杜聪,2,硕士研究生,10149414,复旦大学,经济学,5
30702423,韩秀一,2,硕士研究生,,N/A,N/A,
30622340,刘扬,2,硕士研究生,10226864,中国科学院遥感应用研究所,N/A,
30723954,从静,3,本科,10226510,同济大学,N/A,
30723954,从静,2,硕士研究生,10238981,香港科技大学,N/A,
30723955,骆桑若,3,本科,10226888,对外经济贸易大学,N/A,
30723955,骆桑若,2,硕士研究生,10386336,英国伯明翰大学,N/A,
30695559,李威,2,硕士研究生,10143851,清华大学,工学,1
30723953,赵颖,2,硕士研究生,10226737,南京大学,企业管理,3
30675427,胡超,2,硕士研究生,104432,中国人民银行研究生部,金融学,5
30724875,白若冰,3,本科,10149378,东南大学,工学,1
30724873,陈元凯,2,硕士研究生,10385324,法国马赛商学院,理学,1
30724874,刘长飞,3,本科,10229080,兰州理工大学,工学,1
30559159,时奕,2,硕士研究生,10241632,新南威尔士大学,金融分析,5
30724781,张月,2,硕士研究生,10229015,吉林大学,经济学,5
30673407,刘鑫,2,硕士研究生,10385988,欧洲工商管理学院,工商管理,3
30673407,刘鑫,3,本科,10229146,南洋理工大学,电子工程,1
3E+19,张芊,4,MBA/EMBA,,N/A,MBA,2
3E+19,李倩,2,硕士研究生,10226888,对外经济贸易大学,金融学,5
30695277,彭珂,2,硕士研究生,,N/A,金融,5
30710342,斯子文,1,博士研究生,,N/A,经济学,5
30725155,杨宇,2,硕士研究生,,N/A,N/A,
30696117,杨恒,2,硕士研究生,10226510,同济大学,金融学,5
30667028,石广翔,2,硕士研究生,,N/A,管理学,6
30725013,王丹,2,硕士研究生,,N/A,公共政策,7
30706965,吴毓灵,2,硕士研究生,,N/A,金融,5
3E+19,董伟炜,2,硕士研究生,10143861,上海财经大学,金融学,5
3E+19,陈韫慧,2,硕士研究生,,N/A,管理学,6
30439344,余罗畅,2,硕士研究生,,N/A,金融学,5
30726553,王凌力,2,硕士研究生,,N/A,动力工程,1
3E+19,赖庆鑫,2,硕士研究生,,N/A,车辆工程,1
30724141,魏婧,2,硕士研究生,10143735,南开大学,N/A,
30594491,沈犁,2,硕士研究生,10226507,上海交通大学,工商管理,3
30727034,倪伟杰,2,硕士研究生,,N/A,会计与金融学,5
30688796,梁辰星,3,本科,10229548,中央财经大学,N/A,
30727043,王珮江,2,硕士研究生,10385464,美国纽约大学,金融工程学,5
30727033,赵济民,2,硕士研究生,,N/A,N/A,
30727043,王珮江,2,硕士研究生,10385464,美国纽约大学,应用数学,1
30727474,崔梦阳,2,硕士研究生,10123973,中国人民大学,金融,5
30727453,柯政,2,硕士研究生,,N/A,N/A,
30616211,江山,2,硕士研究生,,N/A,理学,1
30359036,熊靓,2,硕士研究生,,N/A,N/A,
30325339,秦聪,2,硕士研究生,,N/A,N/A,
3E+19,韩可,2,硕士研究生,,N/A,N/A,
30243292,黄道立,2,硕士研究生,10123973,中国人民大学,金融学,5
30727973,方媛,3,本科,,N/A,N/A,
30376532,钱建江,2,硕士研究生,10143953,华中科技大学,系统工程,1
30727433,江博文,2,硕士研究生,,N/A,金融学,5
30583289,吕智卓,2,硕士研究生,,N/A,应用金融,5
30728253,吴书,2,硕士研究生,,N/A,金融学,5
30707837,沈鑫,1,博士研究生,10143735,南开大学,金融学,5
30715378,闫泽君,2,硕士研究生,10149414,复旦大学,工商管理,3
30675018,於乐其,2,硕士研究生,10385759,澳大利亚麦考瑞大学,应用金融,5
30729242,陆越,2,硕士研究生,,N/A,N/A,
30729896,章文凝,2,硕士研究生,10229494,浙江大学,经济学,5
30729933,阳秀峰,2,硕士研究生,,N/A,N/A,
30730794,王明智,2,硕士研究生,,N/A,金融学,5
30729253,柳红亮,2,硕士研究生,,N/A,金融,5
30729236,张晶,2,硕士研究生,10226504,东华大学,会计学,4
30731413,孙潇,2,硕士研究生,,N/A,金融,5
30732936,殷钦怡,2,硕士研究生,,N/A,N/A,
30732955,秦雨佳,2,硕士研究生,,N/A,N/A,
30381797,茹奕菡,2,硕士研究生,10149414,复旦大学,管理学,6
30733654,翁子晨,2,硕士研究生,,N/A,N/A,
30378233,成念良,2,硕士研究生,10228720,北京理工大学,管理学,6
30734295,包恺,3,本科,10143850,北京大学,法学,7
30734295,包恺,3,本科,10143850,北京大学,经济学,5
30734295,包恺,2,硕士研究生,10143850,北京大学,金融,5
30734293,王哲宇,2,硕士研究生,10143861,上海财经大学,工商管理,3
3E+19,代鹏举,2,硕士研究生,10226507,上海交通大学,金融工程,5
30735205,曾倩雯,2,硕士研究生,10229098,英国伦敦商学院,金融学,5
30735205,曾倩雯,3,本科,10238973,香港中文大学,经济学,5
30735197,王欣悦,2,硕士研究生,,N/A,N/A,
30735353,林嘉铭,3,本科,10453680,巴黎第九大学,经济,5
30735353,林嘉铭,2,硕士研究生,10453680,巴黎第九大学,金融,5
30736033,刘一峰,3,本科,10226884,中国地质大学,理学,1
30736094,张玮,2,硕士研究生,,N/A,N/A,
30736093,张聪,2,硕士研究生,,N/A,N/A,
30736095,杨凯,3,本科,,N/A,N/A,
30736693,佘金花,2,硕士研究生,10149414,复旦大学,人口、资源与环境经济学,5
3E+19,殷姿,2,硕士研究生,,N/A,N/A,
3E+19,陈桥宁,2,硕士研究生,,N/A,N/A,
30328157,魏鑫,2,硕士研究生,,N/A,N/A,
3E+19,汪曦,2,硕士研究生,10385464,纽约大学,哲学,7
30667541,裴铎,2,硕士研究生,,N/A,国际关系,7
30737313,母亚乾,1,博士研究生,,N/A,N/A,
3E+19,刘瑞,2,硕士研究生,10233408,拉夫堡大学,金融学,5
30736676,张旭,2,硕士研究生,10224613,华东师范大学,金融学,5
30737335,张靖,2,硕士研究生,10505619,马里兰大学帕克分校,金融学,5
