"FundManagerID","Funmager","Gender","BirthDate","NationalityCode","Nationality","DegreeID","Degree","Major","MajorChara","UniversityID","University","IsInternationalSchool","Is985Universities","Is211Universities","OveseaBack","PoliticalBack","Certificate","BusinessDuration","Resume"
"30266100","赵梓峰","男","1970-00","CHN","中华人民共和国","3","本科","工学","1","10226507","上海交通大学","1","1","1","","0","","","赵梓峰先生,上海交通大学工学学士,具有证券投资基金从业资格,20年证券基金行业研究及投资经验。现任中原英石基金管理有限公司投资副总监兼研究总监,2014年9月11日起担任中原英石货币市场基金基金经理。1993年8月起曾在渣打证券公司上海代表处、法国兴业证券公司上海代表处、元富证券公司上海代表处、凯基(北京)管理咨询公司任研究员、研究主管等职,在上投摩根基金管理有限公司任研究总监、上投摩根成长先锋股票型证券投资基金基金经理(任职期间:2007年3月20日至2011年5月25日)等职"
"30266357","贾仁栋","男","","CHN","中华人民共和国","2","硕士研究生","理学","1","","","","","","","0","","12.00","贾仁栋先生，理学硕士。2006年10月加入万家基金管理有限公司研究部，任研究员；2007年11月加入光大保德信基金管理有限公司投资研究部，任研究员；2010年1月加入国金证券股份有限公司研究所，任行业研究员；2010年12月至2012年12月于平安养老保险股份有限公司年金投资部工作，任投资经理；2014年1月加入万家共赢资产管理有限公司证券投资部，曾任投资经理；2015年7月加入招商基金管理有限公司投资支持与创新部，曾任投资经理，现任招商丰利灵活配置混合型证券投资基金基金经理（管理时间：2019年6月21日至今）。"
"30266545","魏萌","女","","CHN","中华人民共和国","2","硕士研究生","金融与投资","5","10385578","英国埃克塞特大学","1","0","0","2","0","","","魏萌女士，英国埃克塞特大学金融与投资专业硕士，具有基金从业资格。曾先后就职于北京爱博诺投资顾问有限公司、伦敦亚洲基金、中航证券、国金证券、长城证券，历任分析师、行业研究员、资深研究员，长期负责跟踪和研究机械行业，2012年获新财富最佳分析师机械行业第三名（小组成员）。2014年9月加入南方基金，任研究部军工制造业板块高级研究员。2017年3月至今，任南方军工混合基金经理。"
"30267155","王永明","男","","CHN","中华人民共和国","1","博士研究生","经济学","5","","","","","","","0","","26.00","王永明先生：经济学博士，曾任西南证券资产管理部研究员、恒泰证券研发中心经理、上海名禹资产管理有限公司研究总监、上海尚阳投资管理有限公司投资总监。2016年11月加入新华基金管理股份有限公司，现任权益投资部基金经理，新华鑫科技3个月滚动持有灵活配置混合型证券投资基金基金经理、新华中小市值优选混合型证券投资基金基金经理、新华科技创新主题灵活配置混合型证券投资基金基金经理。"
"30267176","阮涛","男","1972-00","CHN","中华人民共和国","2","硕士研究生","经济学","5","10143953","华中科技大学","1","1","1","","0","","9.00","阮涛,男,中国籍。南京航空航天大学工学学士、华中科技大学经济学硕士。具有9年证券从业经历。曾就职于东风汽车公司、长城证券有限责任公司。2002年进入长城基金管理有限公司,历任基金久嘉基金助理、"长城久恒平衡型证券投资基金"基金经理、行业研究员"
"30267248","王琦","男","","CHN","中华人民共和国","1","博士研究生","","","10123973","中国人民大学","1","1","1","","0","","","王琦先生，职工监事，中国人民大学博士研究生学历。曾任大通证券股份有限公司研发中心研究员、中关村证券股份有限公司研发中心研究员、中信建投证券股份有限公司交易部总监等，现任中信建投基金管理有限公司总经理助理、职工监事。"
"30270006","李怀定","男","","CHN","中华人民共和国","1","博士研究生","经济学","5","10149414","复旦大学","1","1","1","","0","","","李怀定先生，复旦大学经济学博士学位。2007年7月至2007年11月任职华泰证券股份有限公司固定收益部；2007年11月至2009年7月在光大证券股份有限公司担任债券分析师；2009年7月至2012年5月在国信证券股份有限公司担任经济研究所高级分析师；2012年5月至2018年8月在汇添富基金管理股份有限公司历任固定收益投资部高级分析师、债券基金经理助理、债券基金经理；2018年8月至2021年5月在长江养老保险股份有限公司担任养老保障投资部/个人养老金投资部固收投资经理；2021年6月加入光大保德信基金管理有限公司，现任固收管理总部固收研究团队联席团队长，2021年7月至2024年1月担任光大保德信吉鑫灵活配置混合型证券投资基金（已清盘）的基金经理，2021年7月至今担任光大保德信恒利纯债债券型证券投资基金、光大保德信尊裕纯债一年定期开放债券型发起式证券投资基金、光大保德信尊丰纯债定期开放债券型发起式证券投资基金的基金经理，2021年7月至2023年4月担任光大保德信诚鑫灵活配置混合型证券投资基金的基金经理，2021年9月至2024年1月担任光大保德信岁末红利纯债债券型证券投资基金（已清盘）的基金经理，2021年11月至今担任光大保德信纯债债券型证券投资基金的基金经理，2021年12月至2023年3月担任光大保德信裕鑫混合型证券投资基金（已清盘）的基金经理，2022年9月至今担任光大保德信尊颐纯债一年定期开放债券型发起式证券投资基金的基金经理，2023年6月至今担任光大保德信睿阳纯债债券型证券投资基金的基金经理，2023年7月至2024年7月担任光大保德信荣利纯债债券型证券投资基金的基金经理，2024年3月至今担任光大保德信鼎利90天滚动持有债券型证券投资基金的基金经理，2025年8月至今担任光大保德信添利30天滚动持有债券型证券投资基金的基金经理。"
"30286859","吴桢培","男","","CHN","中华人民共和国","1","博士研究生","管理学","6","10226878","中国农业科学院","0","0","0","","0","CPA","","吴桢培，男，注册会计师，历任日信证券研究所行业研究员，东兴证券研究所行业研究员，2015年2月加入益民基金管理有限公司任研究部行业研究员，现任益民基金管理有限公司益民货币市场基金及益民多利债券型证券投资基金基金经理。"
"30296598","赵若琼","女","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","14.00","赵若琼，中国国籍，硕士研究生，具有基金从业资格。曾任民生证券研究院行业研究员，方正证券研究所行业研究员。2015年6月加入益民基金管理有限公司，曾任研究部研究员，现任权益投资部副总经理。自2017年2月28日起任益民服务领先灵活配置混合型证券投资基金基金经理，自2018年4月23日起任益民优势安享灵活配置混合型证券投资基金基金经理。自2021年7月21日起任益民创新优势混合型证券投资基金、益民红利成长混合型证券投资基金基金经理。自2022年5月13日起任益民核心增长灵活配置混合型证券投资基金、益民品质升级灵活配置混合型证券投资基金基金经理。"
"30323042","张小强","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","6.00","张小强先生，硕士，曾任中国畜牧兽医学会信息与市场研究部分析师，天相投资顾问有限公司分析师，2013年加入国都证券，历任研究所分析师、基金管理部高级行业研究员、基金管理部基金经理助理，现任基金管理部基金经理。"
